Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
7.2748320374574496,101.0,nan,nan,0
7.2748320374574496,17.37328371774847,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,11.102458222294844,nan,nan,0
7.2748320374574496,25.892103474848703,nan,nan,0
7.2748320374574496,17.331586964820783,nan,nan,0
7.2748320374574496,10.103061377085483,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,28.398868226794217,nan,nan,0
7.2748320374574496,24.38950884546223,nan,nan,0
7.2748320374574496,7.36848201745798,nan,nan,0
7.2748320374574496,16.400864662611706,nan,nan,0
7.2748320374574496,24.992747504970215,nan,nan,0
7.2748320374574496,22.14273213901254,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,17.621707351223883,nan,nan,0
7.2748320374574496,28.26473762365941,nan,nan,0
7.2748320374574496,22.47089992503555,nan,nan,0
7.2748320374574496,11.58713484385685,nan,nan,0
7.2748320374574496,15.176027156892824,nan,nan,0
7.2748320374574496,24.452431532790055,nan,nan,0
7.2748320374574496,18.90071765847745,nan,nan,0
7.2748320374574496,1.0445488937023468,nan,nan,0
7.2748320374574496,19.45983311048741,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,25.748435762924583,nan,nan,0
7.2748320374574496,15.50996662300238,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,19.216290412165844,nan,nan,0
7.2748320374574496,16.856624003417725,nan,nan,0
7.2748320374574496,19.587671351045792,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,21.126766697686,nan,nan,0
7.2748320374574496,20.07442852956916,nan,nan,0
7.2748320374574496,14.895013095346137,nan,nan,0
7.2748320374574496,18.241505200446532,nan,nan,0
7.2748320374574496,23.34967446281527,nan,nan,0
7.2748320374574496,21.647293340735764,nan,nan,0
7.2748320374574496,15.691624370184298,nan,nan,0
7.2748320374574496,23.23247857011457,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,19.400573338613544,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,12.240254147311012,nan,nan,0
7.2748320374574496,13.872006254544882,nan,nan,0
7.2748320374574496,19.278093190384485,nan,nan,0
7.2748320374574496,20.97790952449444,nan,nan,0
7.2748320374574496,18.773297790188135,nan,nan,0
7.2748320374574496,18.830707893863902,nan,nan,0
7.2748320374574496,13.355211543419566,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,10.779364047478886,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,13.959297643316775,nan,nan,0
7.2748320374574496,25.5486130407531,nan,nan,0
7.2748320374574496,17.279278563968912,nan,nan,0
7.2748320374574496,15.556151213084698,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,17.208089233323776,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,22.364856598266663,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,13.680695348833222,nan,nan,0
7.2748320374574496,14.162606010467892,nan,nan,0
7.2748320374574496,13.44785777914504,nan,nan,0
7.2748320374574496,17.650336331738295,nan,nan,0
7.2748320374574496,18.21595138465398,nan,nan,0
7.2748320374574496,11.787821025237156,nan,nan,0
7.2748320374574496,10.820501092757954,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,18.076864187283352,nan,nan,0
7.2748320374574496,nan,nan,nan,0
7.2748320374574496,21.225126785657633,nan,nan,0
7.2748320374574496,27.057183565755455,nan,nan,0
7.2748320374574496,26.688296250168637,nan,nan,0
7.2748320374574496,13.400266916117117,nan,nan,0
7.2748320374574496,11.720393544865026,nan,nan,0
